unique_id,name,firstname,title,namesuffix,fblink1,fblink2,twlink,isListed,list_place,isDC,constituency,constituency_str,state,renewed_candidacy,party,sex,age,residence,birthplace,profession,author_id
1,Wadephul,Johann David,Dr.,NA,https://www.facebook.com/johann.wadephul/,NA,https://twitter.com/JoWadephul,1,1,1,4,Rendsburg-Eckernförde,1,1,1,1,1963,Molfsee,Husum,MdB / Rechtsanwalt,389682667
4,Storjohann,Gero,NA,NA,https://www.facebook.com/g.storjohann/,https://www.facebook.com/gero.storjohann,https://twitter.com/gero_storjohann,1,4,1,8,Segeberg – Stormarn-Mitte,1,1,1,1,1958,Seth,Bad Segeberg,MdB / Dipl.-Betriebswirt (FH),20534846
16,Lorenzen,Florian,NA,NA,https://www.facebook.com/florian.lorenzen.391,NA,https://twitter.com/FlorianLorenzen,1,16,0,NA,NA,1,0,1,1,1986,Sollwitt,Flensburg,Landwirt,378802255
24,Rix,Sönke,NA,NA,https://www.facebook.com/soenkerixmdb,https://www.facebook.com/soenkerix,https://twitter.com/soenkerix,1,2,1,4,Rendsburg-Eckernförde,1,1,2,1,1975,Eckernförde,Eckernförde,Erzieher,36327895
25,Scheer,Nina,Dr.,NA,https://www.facebook.com/ninascheer.spd,NA,https://twitter.com/NinaScheer_SPD,1,3,1,10,Herzogtum Lauenburg – Stormarn-Süd,1,1,2,0,1971,Siebeneichen,Berlin,Juristin / Politikwissenschaftlerin / Musikerin,845213960060243968
26,Rossmann,Ernst Dieter,Dr.,NA,https://www.facebook.com/ErnstDieterRossmann,https://www.facebook.com/rossmannpi,https://twitter.com/edrossmann,1,4,1,7,Pinneberg,1,1,2,1,1951,Elmshorn,Elmshorn,MdB / Dipl.-Psychologe,38645930
29,Wagner,Alexander,NA,NA,https://www.facebook.com/wagner.alexander,NA,https://twitter.com/alexwagner_sh,1,7,1,8,Segeberg – Stormarn-Mitte,1,0,2,1,1987,Bad Segeberg,Güstrow,Politikwissenschaftler,622695526
30,Teschendorf,Clemens,NA,NA,https://www.facebook.com/Bundestagskandidat.WK1,https://www.facebook.com/clemens.teschendorf,https://twitter.com/Teschendorf,1,8,1,1,Flensburg – Schleswig,1,0,2,1,1974,Steinbergkirche,Bielefeld,Dipl.-Politologe,18770091
31,Stein,Jens Mathias,NA,NA,https://www.facebook.com/mathias.stein.spd,https://www.facebook.com/mathias.stein.7,https://twitter.com/stonie_kiel,1,9,1,5,Kiel,1,0,2,1,1970,Kiel,Kiel,Bauzeichner,46498076
40,Stübe,Yves-Christian,NA,NA,https://www.facebook.com/yveschristian.stube,NA,https://twitter.com/stuebetour,1,18,0,NA,NA,1,0,2,1,1978,Kiel,Eckernförde,Immobilienkaufmann,166980353
42,Ilgen,Matthias,NA,NA,http://www.facebook.com/matthias.ilgen,NA,https://twitter.com/MatthiasIlgen,0,NA,1,2,Nordfriesland – Dithmarschen Nord,1,1,2,1,1983,Husum,Husum,MdB / selbständig,2156382000
45,Aschenberg-Dugnus,Christine,NA,NA,https://www.facebook.com/christine.aschenbergdugnus,NA,https://twitter.com/cad59,1,3,1,4,Rendsburg-Eckernförde,1,0,6,0,1959,Strande,Eppstein / Ts.,Rechtsanwältin,25980076
46,Jensen,Gyde,NA,NA,https://www.facebook.com/gyde.jensen.33,NA,https://twitter.com/GydeJ,1,4,0,NA,NA,1,0,6,0,1989,Neudorf-Bornstein,Rendsburg,Politikwissenschaftlerin,1530171613
53,Brodersen,Berthold,NA,NA,https://www.facebook.com/berthold.brodersen,NA,https://twitter.com/BertholdBroder1,0,NA,1,2,Nordfriesland – Dithmarschen Nord,1,0,6,1,1952,Niebüll,Niebüll,Unternehmensberater,822722970862948352
56,Notz,Konstantin,Dr.,von,https://www.facebook.com/KonstantinNotz,https://www.facebook.com/konstantin.vonnotz,https://twitter.com/KonstantinNotz,1,2,1,10,Herzogtum Lauenburg – Stormarn-Süd,1,1,4,1,1971,Mölln,Mölln,MdB / Jurist,17752770
58,Nickel,Jörg,Dr.,NA,https://www.facebook.com/joerg.nickel,NA,https://twitter.com/Joerg_Nickel,1,4,0,NA,NA,1,0,4,1,1967,Kiel,Hamburg,Meeresbiologe,16160411
60,Brunken,Jakob,NA,NA,https://www.facebook.com/jakob.brunken,NA,https://twitter.com/happy_gruen,1,6,1,9,Ostholstein – Stormarn-Nord,1,0,4,1,1987,Kasseedorf,Hannover,Zimmerermeister,490635718
62,Regis,Steffen,NA,NA,https://www.facebook.com/steffen.regis,NA,https://twitter.com/dm2sr,1,8,0,NA,NA,1,0,4,1,1989,Kiel,Horb am Neckar,Student,371774541
67,Wagner,Arfst,NA,NA,https://www.facebook.com/Arfst-Wagner-662908773754275,https://www.facebook.com/arfst.wagner,https://twitter.com/Arfst_Wagner,0,NA,1,2,Nordfriesland – Dithmarschen Nord,1,0,4,1,1954,Tetenhusen,Wyk auf Föhr,Lehrer,16698636
69,Fürter,Thorsten,NA,NA,https://www.facebook.com/fuerter.luebeck/,https://www.facebook.com/fuerter,https://twitter.com/gruenaushl,0,NA,1,11,Lübeck,1,0,4,1,1970,Lübeck,Hamburg,Richter am OLG,340212200
73,Möhring,Cornelia,NA,NA,https://www.facebook.com/CorneliaMoehring,https://www.facebook.com/cornelia.mohring.7,https://twitter.com/Conni_Moehring,1,1,1,7,Pinneberg,1,1,3,0,1960,Giekau,Hamburg,Dipl.-Sozialökonomin,2596171296
74,Beutin,Lorenz Gösta,NA,NA,https://www.facebook.com/lgbeutin/,https://www.facebook.com/lorenzgosta,https://twitter.com/lgbeutin,1,2,1,6,Plön – Neumünster,1,0,3,1,1978,Kiel,Hamburg,Historiker,136266976
77,Zunft,Katjana,NA,NA,https://www.facebook.com/katjana.zunft,NA,https://twitter.com/katjana_zunft,1,5,0,NA,NA,1,0,3,0,1969,Lübeck,Lübeck,Erzieherin,3177448115
80,Karstens,Stefan,NA,NA,NA,NA,https://twitter.com/StefanKarstens,0,NA,1,4,Rendsburg-Eckernförde,1,0,3,1,1981,Kiel,Eckernförde,Einzelhandelskaufmann,171818740
83,Thoroe,Björn,NA,NA,https://www.facebook.com/Björn-Thoroe-127429433968917,https://www.facebook.com/bjoern.thoroe,https://twitter.com/bjoernthoroe,0,NA,1,3,Steinburg – Dithmarschen Süd,1,0,3,1,1984,Kiel,Kiel,Angestellter,120476617
88,Gehrke,Axel,Dr.,NA,https://www.facebook.com/Axel.Gehrke.AfD/,https://www.facebook.com/axel.gehrke,https://twitter.com/axelgehrke,1,2,1,9,Ostholstein – Stormarn-Nord,1,0,7,1,1942,Grönwohld,Arnswalde,Arzt,1862781722
91,Wamhoff,Dennis,NA,NA,https://www.facebook.com/afd.dennis.wamhoff/,NA,https://twitter.com/d_wamhoff_afd,1,5,0,NA,NA,1,0,7,1,1981,Preetz,Kiel,selbständig,821417254252412928
93,Evermann,Heiko,NA,NA,https://www.facebook.com/Heiko.Evermann.AfD/,https://www.facebook.com/heiko.evermann,https://twitter.com/evermann,1,7,1,8,Segeberg – Stormarn-Mitte,1,0,7,1,1968,Ellerau,Lübeck,Informatiker,48678768
94,Kaiser,Karin,Dr.,NA,https://www.facebook.com/karin.kaiser.399,NA,https://twitter.com/dr_karin_kaiser,1,8,0,NA,NA,1,0,7,0,1962,Heikendorf,Göttingen,Hochschullehrerin,1593277339
101,Weinberg,Marcus,NA,NA,www.facebook.com/Marcus.Weinberg,NA,https://twitter.com/MarcusWeinberg,1,1,1,19,Hamburg-Altona,2,1,1,1,1967,Hamburg,Hamburg,MdB,884382990
102,Kruse,Rüdiger,NA,NA,https://www.facebook.com/Kruse.Hamburg.Eimsbuettel,NA,https://twitter.com/RuedigerKruse,1,2,1,20,Hamburg-Eimsbüttel,2,1,1,1,1961,Hamburg,Hamburg,Geschäftsführer,20916357
105,Gundelach,Herlind,Dr.,NA,NA,NA,https://twitter.com/HGundelach,1,5,1,23,Hamburg-Bergedorf – Harburg,2,1,1,0,1949,Hamburg,Aalen,Senatorin a. D.,550951920
107,Niecke,Antonia Alwine Gisela,NA,NA,https://www.facebook.com/a.niecke,NA,https://twitter.com/AntoniaNiecke,1,7,0,NA,NA,2,0,1,0,1991,Hamburg,Hamburg,Studentin,1408116354
112,Özoğuz,Aydan Saliha,NA,NA,www.facebook.com/AydanOezoguz,NA,https://twitter.com/oezoguz,1,1,1,22,Hamburg-Wandsbek,2,1,2,0,1967,Hamburg,Hamburg,Staatsministerin,83342791
114,Martin,Dorothee Katja Julia,NA,NA,www.facebook.com/dorothee.spd,NA,https://twitter.com/Doro_Martin,1,3,1,21,Hamburg-Nord,2,0,2,0,1978,Hamburg,Kaiserslautern,MdHB / Angestellte,241008237
115,Annen,Niels,NA,NA,https://www.facebook.com/nielsannen/,NA,https://twitter.com/NielsAnnen,1,4,1,20,Hamburg-Eimsbüttel,2,1,2,1,1973,Hamburg,Hamburg,Historiker,42401449
117,Bartke,Matthias,Dr.,NA,https://www.facebook.com/mbartke,https://www.facebook.com/matthias.bartke,https://twitter.com/matthiasbartke,1,6,1,19,Hamburg-Altona,2,1,2,1,1959,Hamburg,Bremen,Jurist,3376953843
119,Hakverdi,Metin,NA,NA,https://www.facebook.com/metin.hakverdi.3,https://www.facebook.com/Metin-Hakverdi-178872845468327/,https://twitter.com/MetinHakverdi,1,8,1,23,Hamburg-Bergedorf – Harburg,2,1,2,1,1969,Hamburg,Hamburg,Volljurist,1043288618
120,Ackmann,Petra,NA,NA,https://www.facebook.com/petra.ackmann.3,NA,https://twitter.com/PetraAckmann,1,9,0,NA,NA,2,0,2,0,1966,Hamburg,Hamburg,Steuerberaterin,586780987
123,Rose,Wolfgang Hans Hermann,NA,NA,https://www.facebook.com/wolfgang.rose.79,NA,https://twitter.com/wolfgang_rose,1,12,0,NA,NA,2,0,2,1,1947,Hamburg,Bremen,Gewerkschaftssekretär i. R.,2873611097
124,Suding,Katja Rita,NA,NA,https://www.facebook.com/suding/,NA,https://twitter.com/katjasuding,1,1,1,19,Hamburg-Altona,2,0,6,0,1975,Hamburg,Vechta,Kommunikationsberaterin,18880634
125,Schinnenburg,Wieland Albert Wilhelm,NA,NA,https://www.facebook.com/Wieland.Schinnenburg.FDP/,https://www.facebook.com/wieland.schinnenburg,https://twitter.com/WSchinnenburg,1,2,1,22,Hamburg-Wandsbek,2,0,6,1,1958,Hamburg,Norden,Zahnarzt / Rechtsanwalt,828943222432997376
126,Bläsing,Robert,NA,NA,https://www.facebook.com/robert.blaesing,NA,https://twitter.com/robertblaesing,1,3,1,21,Hamburg-Nord,2,0,6,1,1982,Hamburg,Perleberg,Dipl.-Verwaltungswirt (FH),56642385
127,Schröder,Ria,NA,NA,https://www.facebook.com/ria.schroeder.hh/,NA,https://twitter.com/ria_schroeder,1,4,1,20,Hamburg-Eimsbüttel,2,0,6,0,1992,Hamburg,Boppard,Studentin,3064795323
128,Kruse,Michael,NA,NA,https://www.facebook.com/michaelkrusefdphamburg/,https://www.facebook.com/michael.kruse.75,https://twitter.com/krusehamburg,1,5,1,18,Hamburg-Mitte,2,0,6,1,1983,Hamburg,Hamburg,Geschäftsführer,2823984824
129,Coste,Carl Cevin-Key,NA,NA,https://www.facebook.com/costehamburg/,https://www.facebook.com/cckcoste,https://twitter.com/costehh,1,6,1,23,Hamburg-Bergedorf – Harburg,2,0,6,1,1996,Hamburg,Hamburg,Student / wiss. Mitarbeiter,2515513485
134,Hajduk,Anja Margarete Helene,NA,NA,https://www.facebook.com/anja.hajduk,NA,https://twitter.com/HajdukBundestag,1,1,1,21,Hamburg-Nord,2,1,4,0,1963,Hamburg,Duisburg,Dipl.-Psychologin,4724923756
135,Sarrazin,Manuel Ferdinand Theodor,NA,NA,https://www.facebook.com/Manuel-Sarrazin-75020759072,https://www.facebook.com/manuel.sarrazin,https://twitter.com/ManuelSarrazin,1,2,1,23,Hamburg-Bergedorf – Harburg,2,1,4,1,1982,Hamburg,Dortmund,Historiker,17922403
136,Jasberg,Jennifer,NA,NA,https://www.facebook.com/Deine.Mudda.ist.bei,https://www.facebook.com/jjindenbundestag,https://twitter.com/jenny_jasberg,1,3,0,NA,NA,2,0,4,0,1983,Hamburg,Gelsenkirchen,wiss. Mitarbeiterin,803588337332264961
137,Müller,Johannes Alexander,NA,NA,https://www.facebook.com/johannes.muller.9,https://www.facebook.com/jjindenbundestag,https://twitter.com/19Joe92,1,4,0,NA,NA,2,0,4,1,1992,Hamburg,Gunzenhausen,Student,4002291561
138,Demirel,Phyliss Hatice,NA,NA,https://www.facebook.com/filiz.demirel.73,NA,https://twitter.com/filizdemi,1,5,1,19,Hamburg-Altona,2,0,4,0,1964,Hamburg,"Düzce, Türkei",Dipl.-Volkswirtin,2976072813
142,Gallina,Anna Gesche Lydia,NA,NA,https://www.facebook.com/anna.gallina.9,NA,https://twitter.com/annagallinahh,0,NA,1,20,Hamburg-Eimsbüttel,2,0,4,0,1983,Hamburg,Hamburg,Dipl.-Politologin,860102108
143,Masi,Fabio Valeriano Lanfranco,NA,De,www.facebook.com/fabio.d.masi,NA,https://twitter.com/FabioDeMasi,1,1,0,NA,NA,2,0,3,1,1980,Hamburg,Groß-Gerau,MdEP / Dipl.-Volkswirt,14784765
144,Nastic,Zaklin,NA,NA,https://www.facebook.com/zaklin.nastic,NA,https://twitter.com/ZaklinNastic,1,2,1,20,Hamburg-Eimsbüttel,2,0,3,0,1980,Hamburg,"Gdynia, Polen",Angehörigenpflegerin,2527808433
147,Rambatz,Sarah,NA,NA,https://www.facebook.com/Sarah.Rambatz,NA,https://twitter.com/SarahRambatz,1,5,0,NA,NA,2,0,3,0,1993,Hamburg,Hamburg,Praktikantin,718528204529602561
150,Dolzer,Martin,NA,NA,https://www.facebook.com/mdolzer,https://www.facebook.com/dolzermartin/,https://twitter.com/mdolzer,0,NA,1,18,Hamburg-Mitte,2,0,3,1,1966,Hamburg,Kiel,MdHB / Journalist,1557810061
156,Walczak,Krzysztof Rafal,NA,NA,https://www.facebook.com/krz.walczak,https://www.facebook.com/walczak.afd,https://twitter.com/Rekonstrukteur,1,5,0,NA,NA,2,0,7,1,1994,Hamburg,"Toruń, Polen",Jurastudent,4795095746
160,Grosse-Brömer,Michael,NA,NA,https://www.facebook.com/MGrosseBroemer/,NA,https://twitter.com/mgrossebroemer,1,2,1,36,Harburg,3,1,1,1,1960,Brackel,Oberhausen,MdB / Rechtsanwalt,574424501
181,Kühne,Roy,Dr.,NA,https://www.facebook.com/drroykuehne,https://www.facebook.com/roykuehne.nom,https://twitter.com/Dr_Roy_Kuehne,1,23,1,52,Goslar – Northeim – Osterode,3,1,1,1,1967,Northeim,Magdeburg,MdB,1906911697
184,Beermann,Maik,NA,NA,https://www.facebook.com/Beermann.Maik,https://www.facebook.com/maik.beermann.9,https://twitter.com/maikbeermann,1,26,1,40,Nienburg II – Schaumburg,3,1,1,1,1981,Steimbke,Nienburg (Weser),MdB / Sparkassenbetriebswirt,569257486
193,Lorenz,Wilfried,NA,NA,https://www.facebook.com/wilfried.lorenz.92,NA,https://twitter.com/lorenz_wilfried,1,35,0,NA,NA,3,1,1,1,1942,Hannover,Prenzlau,MdB,4186142309
208,Deppe,Thomas,NA,NA,https://www.facebook.com/thomas.deppe,NA,https://twitter.com/thomasdeppe_goe,1,50,0,NA,NA,3,0,1,1,1986,Göttingen,Northeim,Betriebswirt / Wirtschaftshistoriker,3978285802
216,Oppermann,Thomas,NA,NA,https://www.facebook.com/OppermannTho/,NA,https://twitter.com/ThomasOppermann,1,1,1,53,Göttingen,3,1,2,1,1954,Göttingen,Freckenhorst,MdB / Jurist,293066780
219,Ridder,Daniela,Dr.,De,https://www.facebook.com/dr.danieladeridder/,https://www.facebook.com/daniela.deridder,https://twitter.com/deridder_mdb,1,4,1,31,Mittelems,3,1,2,0,1962,Schüttorf,Kiel,MdB,2842430247
220,Heil,Hubertus,NA,NA,https://www.facebook.com/mdb.hubertusheil/,NA,https://twitter.com/hubertus_heil,1,5,1,45,Gifhorn – Peine,3,1,2,1,1972,Peine,Hildesheim,MdB / Politikwissenschaftler,15943222
222,Klingbeil,Lars,NA,NA,https://www.facebook.com/klingbeil.lars,https://www.facebook.com/lars.klingbeil,https://twitter.com/larsklingbeil,1,7,1,35,Rotenburg I – Heidekreis,3,1,2,1,1978,Munster,Soltau,MdB,16255941
223,Stadler,Svenja,NA,NA,https://www.facebook.com/svenjastadlerspd,NA,https://twitter.com/stadler_svenja,1,8,1,36,Harburg,3,1,2,0,1976,Seevetal,Oldenburg (Oldenburg),MdB / Senior-PR-Beraterin,3337459024
226,Rohde,Dennis,NA,NA,https://www.facebook.com/dennis.rohde/,https://www.facebook.com/profile.php?id=100010153981761,https://twitter.com/dennisrohde,1,11,1,27,Oldenburg – Ammerland,3,1,2,1,1986,Wiefelstede,Oldenburg (Oldenburg),MdB / Rechtsanwalt,18160122
230,Paschke,Markus Alfred Josef,NA,NA,https://www.facebook.com/mdbpaschke/,https://www.facebook.com/markus.paschke.77,https://twitter.com/markuspaschke,1,15,1,25,Unterems,3,1,2,1,1963,Ihlow,Bremen,MdB / Gewerkschaftssekretär,3163499392
231,Jantz-Herrmann,Christina,NA,NA,https://www.facebook.com/jantz.christina/,https://www.facebook.com/christina.jantz,https://twitter.com/christinajantz,1,16,1,34,Osterholz – Verden,3,1,2,0,1978,Schwanewede,Bremen,MdB,2292470384
235,Lotze,Hiltrud,NA,NA,https://www.facebook.com/HiltrudLotzeMdB/,https://www.facebook.com/hiltrud.lotze.3,https://twitter.com/hiltrudlotze,1,20,1,37,Lüchow-Dannenberg – Lüneburg,3,1,2,0,1958,Lüneburg,Bauhaus (jetzt Nentershausen),MdB,38272947
236,Saathoff,Johann,NA,NA,https://www.facebook.com/johann.saathoff.52,NA,https://twitter.com/johann_saathoff,1,21,1,24,Aurich – Emden,3,1,2,1,1967,Krummhörn,Emden,MdB / Dipl.-Verwaltungswirt (FH),159217491
238,Kellmer,Oliver,NA,NA,https://www.facebook.com/oliverkellmerstade/,https://www.facebook.com/oliver.kellmer,https://twitter.com/oliverkellmer,1,23,1,30,Stade I – Rotenburg II,3,0,2,1,1976,Stade,Bremerhaven,Vors. Richter am VG,1028213534
240,Gabriel,Sigmar Hartmut,NA,NA,https://www.facebook.com/sigmar.gabriel,NA,https://twitter.com/sigmargabriel,1,25,1,49,Salzgitter – Wolfenbüttel,3,1,2,1,1959,Goslar,Goslar,MdB / Bundesminister,569832889
256,Manal,Klaus Wilhelm,NA,NA,https://www.facebook.com/kmanal1,NA,https://twitter.com/chaperon2009b,1,41,0,NA,NA,3,0,2,1,1954,Ebersdorf,Ebersdorf,Bankkaufmann i. R.,366259054
264,Kramer,Manuel,NA,NA,https://www.facebook.com/Manuel.Kramer.Riede,NA,https://twitter.com/manuelkramer,1,49,0,NA,NA,3,0,2,1,1988,Berlin,Bremen,Verwaltungsfachwirt / wiss. Mitarbeiter,156273209
272,Butt,Philip,NA,Le,https://www.facebook.com/philip.lebutt,NA,https://twitter.com/philiplebutt,1,57,0,NA,NA,3,0,2,1,1988,Hannover,Hannover,Student,155336073
286,Kuhle,Konstantin Elias,NA,NA,https://www.facebook.com/konstantin.kuhle,https://www.facebook.com/kuhle.konstantin/,https://twitter.com/KonstantinKuhle,1,6,1,53,Göttingen,3,0,6,1,1989,Göttingen,Wolfenbüttel,Rechtsanwalt,475275997
295,Krummacker,Nils Hinrich,NA,NA,https://www.facebook.com/krummackernils,NA,https://twitter.com/KrummackerNils,1,15,1,27,Oldenburg – Ammerland,3,0,6,1,1962,Westerstede,Oldenburg (Oldenburg),kfm. Angestellter / Dipl.-Kaufmann,872094485735407616
301,Schramm,Ingo,NA,NA,https://www.facebook.com/profile.php?id=100001238949582&fref=mentions,NA,https://twitter.com/ingoschramm,1,21,1,50,Braunschweig,3,0,6,1,1972,Braunschweig,Braunschweig,Industriekaufmann,29291117
302,Grote,André,NA,NA,https://www.facebook.com/FDPGrote/,https://www.facebook.com/GroteAndre,https://twitter.com/fdpgrote,1,22,1,30,Stade I – Rotenburg II,3,0,6,1,1968,Buxtehude,Hamburg,Immobilienfachwirt (IHK),794996397502242817
303,Langer,Nicole,NA,NA,https://www.facebook.com/NicoleLangerFDP/,NA,https://twitter.com/NicoleLangerFDP,1,23,1,52,Goslar – Northeim – Osterode,3,0,6,0,1973,Dassel,Köln,Kostümbildnerin,832533920021372928
306,Carapinha Hesse,Alexander,NA,NA,https://www.facebook.com/CarapinhaHesse/,https://www.facebook.com/alexander.carapinhahesse,https://twitter.com/CarapinhaHesse,1,26,1,33,Diepholz – Nienburg I,3,0,6,1,1984,Stuhr,Bremen,Politikwissenschaftler,836824492156538880
311,Verlinden,Julia Maria Kornelia,Dr.,NA,https://www.facebook.com/jul.verlinden,NA,https://twitter.com/julia_verlinden,1,1,1,37,Lüchow-Dannenberg – Lüneburg,3,1,4,0,1979,Lüneburg,Bergisch Gladbach,MdB / Dipl.-Umweltwissenschaftlerin,1475734592
312,Trittin,Jürgen,NA,NA,https://www.facebook.com/juergen.trittin,NA,https://twitter.com/Jtrittin,1,2,1,53,Göttingen,3,1,4,1,1954,Göttingen,Bremen,MdB / Bundesminister a. D.,485751594
313,Polat,Filiz,NA,NA,https://www.facebook.com/Filiz.Polat.Landtag/,https://www.facebook.com/filiz.polat.mdl,https://twitter.com/filizgreen,1,3,1,38,Osnabrück-Land,3,0,4,0,1978,Bramsche,Bramsche,MdL / Dipl.-Volkswirtin,194535434
314,Kindler,Sven-Christian,NA,NA,https://www.facebook.com/svenkindlermdb,https://www.facebook.com/svenchristian.kindler,https://twitter.com/sven_kindler,1,4,1,42,Stadt Hannover II,3,1,4,1,1985,Hannover,Hannover,MdB / Betriebswirt,17343047
316,Holtz,Ottmar,NA,von,https://www.facebook.com/ottmarvonholtz,NA,https://twitter.com/owvonholtz,1,6,1,48,Hildesheim,3,0,4,1,1961,Hildesheim,"Gobabis, Namibia",MdL / Dipl.-Ökonom,2357675876
317,Schröder,Christina-Johanne,NA,NA,https://www.facebook.com/christinajohanneschroeder/,NA,https://twitter.com/cj_schroeder,1,7,1,28,Delmenhorst – Wesermarsch – Oldenburg-Land,3,0,4,0,1983,Berne,Bremen-Nord,Sozialwissenschaftlerin,724395216
318,Meiwald,Peter,NA,NA,https://www.facebook.com/petermeiwald.de,https://www.facebook.com/peter.meiwald,https://twitter.com/PeterMeiwald,1,8,1,27,Oldenburg – Ammerland,3,1,4,1,1966,Westerstede,Oldenburg (Oldenburg),MdB / Dipl.-Sozialpädagoge,19464497
319,Cramon-Taubadel,Viola,NA,von,https://www.facebook.com/viola.voncramon,NA,https://twitter.com/violavoncramon,1,9,1,52,Goslar – Northeim – Osterode,3,0,4,0,1970,Waake,Halle (Westf.),Dipl.-Agraringenieurin,30507250
320,Duda,Marcel,NA,NA,https://www.facebook.com/marcel.duda.90,https://www.facebook.com/gruenmarcel/,https://twitter.com/marcel_duda,1,10,1,29,Cuxhaven – Stade II,3,0,4,1,1991,Sarstedt,Hildesheim,Student der Politikwissenschaften,299693005
321,Weigand,Stefanie Maria,NA,NA,https://www.facebook.com/profile.php?id=100014169044605,NA,https://twitter.com/WeigandSteffi,1,11,1,45,Gifhorn – Peine,3,0,4,0,1965,Ilsede,Würzburg,Sozialarbeiterin (B. A.),845377445494771712
322,Wundram,Heiko,NA,NA,https://www.facebook.com/modelnine?,NA,https://twitter.com/modelnine,1,12,1,44,Celle – Uelzen,3,0,4,1,1982,Celle,Hannover,techn. Angestellter,100747075
327,Weippert,Nadja,NA,NA,https://www.facebook.com/nadjaweippert.gruene/,NA,https://twitter.com/NadjaWeippert,1,17,1,36,Harburg,3,0,4,0,1982,Tostedt,Buchholz in der Nordheide,Studentin der Politikwissenschaften,820596228564152320
328,Panter,Roland Christoph,NA,NA,https://www.facebook.com/gruenerpanter/,NA,https://twitter.com/pant3r,1,18,1,47,Hannover-Land II,3,0,4,1,1973,Lehrte,Herford,Kommunikationsberater,14772731
330,Lengemann,Eike,NA,NA,https://www.facebook.com/EikeLe/,https://www.facebook.com/eikeeike,https://twitter.com/eikele,1,20,1,43,Hannover-Land I,3,0,4,1,1989,Hannover,Hannover,Volkswirt,22936636
342,Dehm-Desoi,Jörg-Diether Wilhelm,Dr.,NA,https://www.facebook.com/Diether-Dehm-51091986850,https://www.facebook.com/ddehm,https://twitter.com/Diether_Dehm,1,2,1,43,Hannover-Land I,3,1,3,1,1950,Sehnde,Frankfurt am Main,Liederautor / Medienunternehmer,20986770
343,Krellmann,Jutta,NA,NA,https://www.facebook.com/jutta.krellmann/,NA,https://twitter.com/JuttaKrellmann,1,3,1,46,Hameln-Pyrmont – Holzminden,3,1,3,0,1956,Coppenbrügge,Johannisberg / Rhg.,Gewerkschaftssekretärin,600984834
344,Perli,Victor Angelo,NA,NA,https://www.facebook.com/victor.perli,NA,https://twitter.com/victorperli,1,4,1,49,Salzgitter – Wolfenbüttel,3,0,3,1,1982,Wolfenbüttel,Bad Oeynhausen,Geschäftsführer / Politikwissenschaftler,3350681139
346,Pauly,Michèl,NA,NA,https://www.facebook.com/michel.pauly.1,NA,https://twitter.com/michelpauly,1,6,1,37,Lüchow-Dannenberg – Lüneburg,3,0,3,1,1985,Lüneburg,Berlin,Wirtschaftswissenschaftler,501142113
349,Reichinnek,Heidi,NA,NA,https://www.facebook.com/heidi.reichinnek,NA,https://twitter.com/heidireichinnek,1,9,0,NA,NA,3,0,3,0,1988,Osnabrück,Merseburg,Sprach- und Kulturfachkraft,3417281013
352,Braedt,Kurt Michael,Dr.,NA,NA,NA,https://twitter.com/michael_braedt,1,12,0,NA,NA,3,0,3,1,1951,Langenhagen,Bückeburg,Chemiker,810136483214610433
358,Paschke,Manuel,NA,NA,https://www.facebook.com/PaschkeM/,https://www.facebook.com/manu.pashque,https://twitter.com/manupashque,0,NA,1,28,Delmenhorst – Wesermarsch – Oldenburg-Land,3,0,3,1,1992,Delmenhorst,Berlin,Referendar,808687783141396480
363,Behrens,Herbert Dietrich,NA,NA,https://www.facebook.com/HerbertBehrensLINKE,NA,https://twitter.com/herbertbehrens,0,NA,1,34,Osterholz – Verden,3,1,3,1,1954,Osterholz-Scharmbeck,Osterholz-Scharmbeck,MdB / Gewerkschaftssekretär,573861390
368,Bokah Tamejani,Tayabeh,NA,NA,https://www.facebook.com/parwaneh.bokah,NA,https://twitter.com/PBokah,0,NA,1,42,Stadt Hannover II,3,0,3,0,1958,Hannover,"Tehran, Iran",Sozialwissenschaftlerin,852992690820182017
371,Kaußen,Jessica,NA,NA,https://www.facebook.com/Kaussen.LINKE,NA,https://twitter.com/JessicaKaussen,0,NA,1,47,Hannover-Land II,3,0,3,0,1990,Laatzen,Hannover,Studentin,879707023868391424
384,Herdt,Waldemar,NA,NA,https://www.facebook.com/waldemar.herdt.16,NA,https://twitter.com/HoldingEuropa,1,7,1,38,Osnabrück-Land,3,0,7,1,1962,Neuenkirchen-Vörden,"Sabelowka, Kasachstan",Unternehmer,1865308944
385,Ehrke,Sabine,NA,NA,https://www.facebook.com/sabine.ehrke.50,NA,https://twitter.com/skorbiene,1,8,1,47,Hannover-Land II,3,0,7,0,1964,Gehrden,Schlema,Exportsachbearbeiterin,818109111988604932
389,Trenkenschu,Anatoli,NA,NA,https://www.facebook.com/anatoli.trenkenschu,NA,https://twitter.com/afdatr,1,12,0,NA,NA,3,0,7,1,1974,Celle,"Wolgodonowka, Kasachstan",Controller,763084125066686464
397,Hanker,Mirco Karsten,NA,NA,NA,NA,https://twitter.com/mircohanker,1,20,1,50,Braunschweig,3,0,7,1,1966,Braunschweig,Braunschweig,Dipl.-Kaufmann,812285765199790081
410,Rohrberg,Jochen,NA,NA,NA,NA,https://twitter.com/jochen_rohrberg,0,NA,1,34,Osterholz – Verden,3,0,7,1,1959,Langwedel,Langwedel,Dipl.-Betriebswirt,732249818035322880
